stage,dataset,label_column,return_column,horizon_bars,threshold,model,cost_bps,max_rows,folds,process_exit_code,verdict,trade_count,win_rate,avg_trade_return,total_return_gross,total_return_net,max_drawdown,long_count,short_count,best_baseline_name,best_baseline_return_net,excess_over_best_baseline,promoted,promotion_reason,gate_status,summary_json_path,summary_md_path,log_path,command
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.58,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,457,0.5054704595185996,0.00014837488018741148,0.15920732024564704,0.06780732024564705,-0.09775613009646283,109,348,random_seed_9,0.002319934289830252,0.0654873859558168,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_225913/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_225913/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.58 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.58_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.6,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,456,0.5241228070175439,0.00012159284648956404,0.1466463379992412,0.0554463379992412,-0.12155785254270476,104,352,random_seed_9,0.002319934289830252,0.05312640370941095,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_225941/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_225941/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.6 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.58,lightgbm_or_sklearn_fallback,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,458,0.519650655021834,0.0001186859710884845,0.1459581747585259,0.054358174758525904,-0.09786481408368136,127,331,random_seed_9,0.002319934289830252,0.05203824046869565,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.58_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230230/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.58_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230230/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.58_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.58 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.58_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.72,lightgbm_or_sklearn_fallback,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,428,0.5373831775700935,0.00010355467030394587,0.12992139889008883,0.044321398890088834,-0.07913772518551458,97,331,random_seed_9,0.002319934289830252,0.04200146460025858,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230400/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230400/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.72 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.62,hist_gradient_boosting,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,453,0.5165562913907285,9.127118232699401e-05,0.13194584559412828,0.04134584559412829,-0.127531700815992,101,352,random_seed_9,0.002319934289830252,0.039025911304298035,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230009/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230009/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.62_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.6,lightgbm_or_sklearn_fallback,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,454,0.5088105726872246,6.961169576188527e-05,0.12240370987589591,0.03160370987589591,-0.09104300799503971,113,341,random_seed_9,0.002319934289830252,0.02928377558606566,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.6_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230246/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.6_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230246/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.6_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.6 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.6_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.72,hist_gradient_boosting,2.0,50000,2,0,MARGINAL_EDGE,433,0.49884526558891457,5.3306530782272566e-05,0.10968172782872401,0.02308172782872402,-0.0989030958469769,98,335,random_seed_9,0.002319934289830252,0.020761793538893767,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230159/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230159/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.72 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_hist_gradient_boosting_thr_0.72_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.62,lightgbm_or_sklearn_fallback,2.0,50000,2,0,MARGINAL_EDGE,453,0.49448123620309054,2.635747741552788e-05,0.10253993726923412,0.01193993726923413,-0.08833864483804413,108,345,random_seed_9,0.002319934289830252,0.009620002979403876,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230300/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230300/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.62 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.62_cost_2.0_rows_50000 --max-rows 50000
SMOKE_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.65,lightgbm_or_sklearn_fallback,2.0,50000,2,0,WEAK_EDGE_NONOVERLAP,445,0.5235955056179775,2.0969273152316265e-05,0.09833132655278073,0.009331326552780739,-0.12171754563540221,106,339,random_seed_9,0.002319934289830252,0.007011392262950487,True,smoke promotion gate passed,PROMOTED_TO_MEDIUM,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230316/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_50000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230316/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_50000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 2 --embargo-bars 288 --threshold 0.65 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/smoke_stage_lightgbm_or_sklearn_fallback_thr_0.65_cost_2.0_rows_50000 --max-rows 50000
FULL_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.55,lightgbm_or_sklearn_fallback,2.0,,5,0,WEAK_EDGE_NONOVERLAP,1146,0.5235602094240838,0.00019644745432954868,0.4543287826616628,0.2251287826616628,-0.13982199069851603,423,723,random_seed_9,0.0753814612315841,0.1497473214300787,False,full drawdown below -0.12,FAILED_GATE,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/full_stage_lightgbm_or_sklearn_fallback_thr_0.55_cost_2.0_rows_full/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_232342/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/full_stage_lightgbm_or_sklearn_fallback_thr_0.55_cost_2.0_rows_full/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_232342/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/full_stage_lightgbm_or_sklearn_fallback_thr_0.55_cost_2.0_rows_full.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 5 --embargo-bars 288 --threshold 0.55 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/full_stage_lightgbm_or_sklearn_fallback_thr_0.55_cost_2.0_rows_full
FULL_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.72,lightgbm_or_sklearn_fallback,2.0,,5,0,WEAK_EDGE_NONOVERLAP,933,0.5294748124330118,0.0001764579505665454,0.35123526787858683,0.16463526787858687,-0.12335773182131606,295,638,random_seed_9,0.0753814612315841,0.08925380664700278,False,full drawdown below -0.12,FAILED_GATE,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/full_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_full/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_232448/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/full_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_full/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_232448/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/full_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_full.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 5 --embargo-bars 288 --threshold 0.72 --cost-bps 2.0 --model lightgbm_or_sklearn_fallback --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/full_stage_lightgbm_or_sklearn_fallback_thr_0.72_cost_2.0_rows_full
MEDIUM_STAGE,reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet,lab_raw_sign_72b,fwd_ret_72b,72,0.6,hist_gradient_boosting,2.0,100000,3,0,WEAK_EDGE_NONOVERLAP,1008,0.5307539682539683,5.411455909150149e-05,0.2561474755642335,0.054547475564233505,-0.15363039516133103,534,474,random_seed_8,0.035344222873104396,0.01920325269112911,False,medium drawdown below -0.15,FAILED_GATE,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230719/summary.json,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000/nonoverlap_raw_sign_72b_lab_raw_sign_72b_20260522_230719/summary.md,reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/logs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000.log,python scripts/validate_hydra_nonoverlap.py --dataset reports/hydra_label_lab/hydra_label_lab_20260522T210742Z/datasets/raw_sign_72b.parquet --label-column lab_raw_sign_72b --return-column fwd_ret_72b --horizon-bars 72 --folds 3 --embargo-bars 288 --threshold 0.6 --cost-bps 2.0 --model hist_gradient_boosting --output-dir reports/hydra_research_gauntlet_standard_raw_72b/hydra_gauntlet_standard_lab_raw_sign_72b_20260522T225803Z/stage_outputs/medium_stage_hist_gradient_boosting_thr_0.6_cost_2.0_rows_100000 --max-rows 100000
